tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/circle_626,0.125,0.7071067811865476,0.5351380944726464,0.9987637860920051,0.536,0.5098039215686274,0.3,0.15,0.0,0.0,0.3,0.24188998589562766,0.20133159646837456,0.21580547112462006,1.0826330532212884,1.1176470588235292,0.2085685337964973,1.1001400560224088,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_625,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.2415373765867419,0.20133159646837456,0.21580547112462006,1.1260504201680672,1.1610644257703082,0.2085685337964973,1.1435574229691876,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_624,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.24118476727785615,0.21927920104211895,0.23375307569836445,0.9527310924369748,0.9877450980392157,0.2265161383702417,0.9702380952380952,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_623,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.2408321579689704,0.21927920104211895,0.23375307569836445,0.9961484593837534,1.0311624649859943,0.2265161383702417,1.013655462184874,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_622,0.125,0.7071067811865476,0.9022407438911175,0.7969888616664275,0.9502487562189051,0.6058823529411764,0.3,0.15,0.0,0.0,0.3,0.2404795486600846,0.21927920104211895,0.23375307569836445,1.039565826330532,1.0745798319327728,0.2265161383702417,1.0570728291316525,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_621,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.24012693935119886,0.21927920104211895,0.23375307569836445,1.0826330532212884,1.1176470588235292,0.2265161383702417,1.1001400560224088,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_620,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.2397743300423131,0.21927920104211895,0.23375307569836445,1.1260504201680672,1.1610644257703082,0.2265161383702417,1.1435574229691876,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_619,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.23942172073342735,0.23693732812273846,0.25141120277898393,0.9527310924369748,0.9877450980392157,0.24417426545086118,0.9702380952380952,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_618,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.2390691114245416,0.23693732812273846,0.25141120277898393,0.9961484593837534,1.0311624649859943,0.24417426545086118,1.013655462184874,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_617,0.125,0.7071067811865476,0.9022407438911175,0.7969888616664275,0.9502487562189051,0.6058823529411764,0.3,0.15,0.0,0.0,0.3,0.23871650211565584,0.23693732812273846,0.25141120277898393,1.039565826330532,1.0745798319327728,0.24417426545086118,1.0570728291316525,0.014473874656245465,0.0350140056022409,0.3582672447212817
